flight_id,flight_date,airline_code,airline_name,flight_number,origin,destination,domestic,distance_km,aircraft_type,scheduled_departure,actual_departure,scheduled_arrival,actual_arrival,departure_delay_min,arrival_delay_min,delay_reason,cancelled,traveller_class,seats_booked,load_factor
20023,2024-09-23,BG,Biman Bangladesh Airlines,BG658,DAC,CCU,False,239.2,Boeing 737-800,2024-09-23T06:45:00,2024-09-23T07:47:00,2024-09-23T07:15:00,2024-09-23T08:17:00,62.0,62.0,Late Aircraft,False,Business,160,0.46
20024,2024-09-23,BS,US-Bangla Airlines,BS348,DAC,DXB,False,3536.8,Airbus A320,2024-09-23T14:40:00,2024-09-23T16:11:00,2024-09-23T19:22:56.640000,2024-09-23T20:59:56.640000,91.0,97.0,Weather,False,Economy,216,0.62
20025,2024-09-23,BG,Biman Bangladesh Airlines,BG681,DAC,CGP,True,228.9,Boeing 737-800,2024-09-23T11:05:00,2024-09-23T12:27:00,2024-09-23T11:35:00,2024-09-23T12:48:00,82.0,73.0,Weather,False,Economy,177,0.89
20026,2024-09-23,MH,Malaysia Airlines,MH785,DEL,DAC,False,1425.3,Boeing 737-800,2024-09-23T11:05:00,2024-09-23T11:05:00,2024-09-23T12:59:01.440000,2024-09-23T12:59:01.440000,0.0,0.0,None,False,Economy,133,0.38
20027,2024-09-23,BS,US-Bangla Airlines,BS465,DAC,KUL,False,2642.3,Airbus A320,2024-09-23T22:35:00,2024-09-23T22:44:00,2024-09-24T02:06:23.040000,2024-09-24T02:09:23.040000,9.0,3.0,None,False,Economy,177,0.51
20028,2024-09-23,SQ,Singapore Airlines,SQ396,DAC,SIN,False,2896.7,Boeing 787-8,2024-09-23T11:30:00,2024-09-23T13:03:00,2024-09-23T15:21:44.160000,2024-09-23T16:52:44.160000,93.0,91.0,Weather,False,Economy,206,0.59
20029,2024-09-23,BG,Biman Bangladesh Airlines,BG303,DEL,DAC,False,1425.3,Boeing 787-8,2024-09-23T13:45:00,2024-09-23T15:52:00,2024-09-23T15:39:01.440000,2024-09-23T17:49:01.440000,127.0,130.0,Weather,False,Economy,122,0.35
20030,2024-09-23,SQ,Singapore Airlines,SQ529,KUL,DAC,False,2642.3,Airbus A320,2024-09-23T10:30:00,2024-09-23T10:35:00,2024-09-23T14:01:23.040000,2024-09-23T14:04:23.040000,5.0,3.0,None,False,Business,257,0.73
20031,2024-09-23,2A,Air Astra,2A192,CGP,CXB,True,90.0,Bombardier Dash 8-Q400,2024-09-23T16:15:00,2024-09-23T16:34:00,2024-09-23T16:45:00,2024-09-23T16:45:00,19.0,0.0,Late Aircraft,False,Economy,61,0.3
20032,2024-09-23,2A,Air Astra,2A652,JSR,DAC,True,145.9,Bombardier Dash 8-Q400,2024-09-23T22:40:00,2024-09-24T00:24:00,2024-09-23T23:10:00,2024-09-24T00:45:00,104.0,95.0,Security,False,Economy,158,0.79
20033,2024-09-23,2A,Air Astra,2A169,JSR,DAC,True,145.9,Airbus A320,2024-09-23T21:50:00,,2024-09-23T22:20:00,,,,Weather,True,Economy,147,0.73
20034,2024-09-23,2A,Air Astra,2A907,DAC,RJH,True,192.5,Airbus A320,2024-09-23T12:10:00,2024-09-23T13:17:00,2024-09-23T12:40:00,2024-09-23T13:43:00,67.0,63.0,Air Traffic Control,False,Economy,69,0.34
20035,2024-09-23,AI,Air India,AI748,DAC,DEL,False,1425.3,Bombardier Dash 8-Q400,2024-09-23T19:25:00,2024-09-23T19:59:00,2024-09-23T21:19:01.440000,2024-09-23T21:40:01.440000,34.0,21.0,Weather,False,Premium Economy,198,0.57
20036,2024-09-23,BS,US-Bangla Airlines,BS103,ZYL,DAC,True,194.0,Airbus A320,2024-09-23T07:00:00,2024-09-23T07:00:00,2024-09-23T07:30:00,2024-09-23T07:30:00,0.0,0.0,None,False,Economy,149,0.74
20037,2024-09-23,AI,Air India,AI600,DAC,DEL,False,1425.3,Boeing 737-800,2024-09-23T08:05:00,2024-09-23T10:06:00,2024-09-23T09:59:01.440000,2024-09-23T11:45:01.440000,121.0,106.0,Weather,False,Economy,235,0.67
20038,2024-09-23,AI,Air India,AI382,DAC,DXB,False,3536.8,Boeing 787-8,2024-09-23T16:30:00,2024-09-23T18:50:00,2024-09-23T21:12:56.640000,2024-09-23T23:22:56.640000,140.0,130.0,Carrier (Operations),False,Economy,272,0.78
20039,2024-09-23,BS,US-Bangla Airlines,BS438,CGP,CXB,True,90.0,Airbus A320,2024-09-23T16:25:00,2024-09-23T19:11:00,2024-09-23T16:55:00,2024-09-23T19:28:00,166.0,153.0,Weather,False,Economy,99,0.49
20040,2024-09-23,VQ,NovoAir,VQ636,DEL,DAC,False,1425.3,Airbus A320,2024-09-23T12:20:00,2024-09-23T15:01:00,2024-09-23T14:14:01.440000,2024-09-23T16:54:01.440000,161.0,160.0,Security,False,Economy,286,0.82
20041,2024-09-23,SQ,Singapore Airlines,SQ426,CCU,DAC,False,239.2,Bombardier Dash 8-Q400,2024-09-23T10:15:00,2024-09-23T11:37:00,2024-09-23T10:45:00,2024-09-23T11:37:00,82.0,52.0,Late Aircraft,False,Economy,273,0.78
20042,2024-09-23,BG,Biman Bangladesh Airlines,BG267,CXB,DAC,True,310.7,Airbus A320,2024-09-23T15:35:00,2024-09-23T17:16:00,2024-09-23T16:05:00,2024-09-23T17:43:00,101.0,98.0,Air Traffic Control,False,Business,72,0.36
20043,2024-09-24,BG,Biman Bangladesh Airlines,BG710,DAC,CCU,False,239.2,Boeing 737-800,2024-09-24T15:50:00,2024-09-24T15:50:00,2024-09-24T16:20:00,2024-09-24T16:21:00,0.0,1.0,None,False,Economy,215,0.61
20044,2024-09-24,MH,Malaysia Airlines,MH518,DEL,DAC,False,1425.3,Boeing 787-8,2024-09-24T22:50:00,2024-09-24T22:57:00,2024-09-25T00:44:01.440000,2024-09-25T00:49:01.440000,7.0,5.0,None,False,Economy,197,0.56
20045,2024-09-24,VQ,NovoAir,VQ371,ZYL,DAC,True,194.0,Airbus A320,2024-09-24T13:55:00,2024-09-24T14:11:00,2024-09-24T14:25:00,2024-09-24T14:41:00,16.0,16.0,Weather,False,Premium Economy,128,0.64
20046,2024-09-24,QR,Qatar Airways,QR521,CCU,DAC,False,239.2,ATR 72-600,2024-09-24T18:30:00,2024-09-24T18:37:00,2024-09-24T19:00:00,2024-09-24T19:00:00,7.0,0.0,None,False,Economy,231,0.66
20047,2024-09-24,VQ,NovoAir,VQ113,CXB,DAC,True,310.7,Boeing 787-8,2024-09-24T08:15:00,2024-09-24T08:24:00,2024-09-24T08:45:00,2024-09-24T08:45:00,9.0,0.0,None,False,Economy,177,0.89
20048,2024-09-24,BG,Biman Bangladesh Airlines,BG175,CXB,DAC,True,310.7,ATR 72-600,2024-09-24T10:05:00,2024-09-24T10:51:00,2024-09-24T10:35:00,2024-09-24T11:25:00,46.0,50.0,Carrier (Operations),False,Economy,168,0.84
20049,2024-09-24,VQ,NovoAir,VQ635,BZL,DAC,True,116.3,Boeing 737-800,2024-09-24T12:35:00,2024-09-24T12:35:00,2024-09-24T13:05:00,2024-09-24T13:05:00,0.0,0.0,None,False,Economy,146,0.73
20050,2024-09-24,2A,Air Astra,2A720,CXB,CGP,True,90.0,Boeing 787-8,2024-09-24T13:20:00,2024-09-24T13:21:00,2024-09-24T13:50:00,2024-09-24T13:50:00,1.0,0.0,None,False,Business,131,0.66
20051,2024-09-24,SQ,Singapore Airlines,SQ653,DAC,KUL,False,2642.3,Airbus A320,2024-09-24T13:55:00,2024-09-24T13:58:00,2024-09-24T17:26:23.040000,2024-09-24T17:26:23.040000,3.0,0.0,None,False,Premium Economy,220,0.63
20052,2024-09-24,2A,Air Astra,2A134,CXB,DAC,True,310.7,Bombardier Dash 8-Q400,2024-09-24T22:35:00,2024-09-24T22:36:00,2024-09-24T23:05:00,2024-09-24T23:07:00,1.0,2.0,None,False,Economy,133,0.67
20053,2024-09-24,BS,US-Bangla Airlines,BS654,CXB,CGP,True,90.0,ATR 72-600,2024-09-24T18:20:00,2024-09-24T18:29:00,2024-09-24T18:50:00,2024-09-24T18:50:00,9.0,0.0,None,False,Economy,162,0.81
20054,2024-09-24,BS,US-Bangla Airlines,BS607,DAC,BZL,True,116.3,ATR 72-600,2024-09-24T07:40:00,2024-09-24T07:45:00,2024-09-24T08:10:00,2024-09-24T08:13:00,5.0,3.0,None,False,Economy,136,0.68
20055,2024-09-24,BG,Biman Bangladesh Airlines,BG287,CXB,CGP,True,90.0,ATR 72-600,2024-09-24T20:55:00,2024-09-24T21:37:00,2024-09-24T21:25:00,2024-09-24T22:03:00,42.0,38.0,Air Traffic Control,False,Economy,96,0.48
20056,2024-09-24,VQ,NovoAir,VQ340,JSR,DAC,True,145.9,ATR 72-600,2024-09-24T09:45:00,2024-09-24T09:46:00,2024-09-24T10:15:00,2024-09-24T10:19:00,1.0,4.0,None,False,Business,89,0.45
20057,2024-09-24,VQ,NovoAir,VQ266,SPD,DAC,True,260.9,Boeing 787-8,2024-09-24T08:55:00,2024-09-24T10:11:00,2024-09-24T09:25:00,2024-09-24T10:51:00,76.0,86.0,Weather,False,Economy,133,0.67
20058,2024-09-24,2A,Air Astra,2A846,DAC,JSR,True,145.9,Boeing 737-800,2024-09-24T13:50:00,2024-09-24T14:10:00,2024-09-24T14:20:00,2024-09-24T14:53:00,20.0,33.0,Weather,False,Economy,160,0.8
20059,2024-09-24,BS,US-Bangla Airlines,BS188,CXB,DAC,True,310.7,Boeing 737-800,2024-09-24T13:30:00,2024-09-24T13:30:00,2024-09-24T14:00:00,2024-09-24T14:03:00,0.0,3.0,None,False,Economy,74,0.37
20060,2024-09-24,2A,Air Astra,2A886,DAC,CXB,True,310.7,Bombardier Dash 8-Q400,2024-09-24T18:05:00,2024-09-24T18:08:00,2024-09-24T18:35:00,2024-09-24T18:35:00,3.0,0.0,None,False,Economy,96,0.48
20061,2024-09-24,BS,US-Bangla Airlines,BS246,JSR,DAC,True,145.9,ATR 72-600,2024-09-24T13:05:00,2024-09-24T13:05:00,2024-09-24T13:35:00,2024-09-24T13:35:00,0.0,0.0,None,False,Economy,168,0.84
20062,2024-09-24,2A,Air Astra,2A224,DAC,DXB,False,3536.8,ATR 72-600,2024-09-24T17:40:00,2024-09-24T17:42:00,2024-09-24T22:22:56.640000,2024-09-24T22:22:56.640000,2.0,0.0,None,False,Economy,295,0.84
20063,2024-09-24,BG,Biman Bangladesh Airlines,BG592,CGP,DAC,True,228.9,Boeing 777-300ER,2024-09-24T21:35:00,2024-09-24T21:35:00,2024-09-24T22:05:00,2024-09-24T22:09:00,0.0,4.0,None,False,Premium Economy,143,0.71
20064,2024-09-24,BS,US-Bangla Airlines,BS828,JSR,DAC,True,145.9,Boeing 737-800,2024-09-24T19:00:00,2024-09-24T19:07:00,2024-09-24T19:30:00,2024-09-24T19:36:00,7.0,6.0,None,False,Economy,161,0.81
20065,2024-09-24,BG,Biman Bangladesh Airlines,BG747,JSR,DAC,True,145.9,Airbus A320,2024-09-24T15:10:00,2024-09-24T15:10:00,2024-09-24T15:40:00,2024-09-24T15:40:00,0.0,0.0,None,False,Economy,98,0.49
20066,2024-09-24,VQ,NovoAir,VQ690,DAC,RJH,True,192.5,Boeing 787-8,2024-09-24T16:20:00,2024-09-24T16:22:00,2024-09-24T16:50:00,2024-09-24T16:50:00,2.0,0.0,None,False,Economy,114,0.57
20067,2024-09-24,BG,Biman Bangladesh Airlines,BG332,JSR,DAC,True,145.9,Airbus A320,2024-09-24T22:30:00,2024-09-24T22:33:00,2024-09-24T23:00:00,2024-09-24T23:00:00,3.0,0.0,None,False,Economy,141,0.7
20068,2024-09-24,2A,Air Astra,2A643,ZYL,DAC,True,194.0,ATR 72-600,2024-09-24T07:30:00,2024-09-24T09:02:00,2024-09-24T08:00:00,2024-09-24T09:27:00,92.0,87.0,Weather,False,Economy,179,0.9
20069,2024-09-24,BG,Biman Bangladesh Airlines,BG965,SIN,DAC,False,2896.7,Boeing 787-8,2024-09-24T08:45:00,2024-09-24T09:25:00,2024-09-24T12:36:44.160000,2024-09-24T13:15:44.160000,40.0,39.0,Carrier (Operations),False,Business,133,0.38
20070,2024-09-24,BS,US-Bangla Airlines,BS761,DAC,CXB,True,310.7,Boeing 737-800,2024-09-24T14:40:00,2024-09-24T14:45:00,2024-09-24T15:10:00,2024-09-24T15:14:00,5.0,4.0,None,False,Economy,160,0.8
20071,2024-09-24,BS,US-Bangla Airlines,BS168,CXB,CGP,True,90.0,Boeing 777-300ER,2024-09-24T14:30:00,2024-09-24T15:40:00,2024-09-24T15:00:00,2024-09-24T15:57:00,70.0,57.0,Carrier (Operations),False,Economy,60,0.3
20072,2024-09-24,2A,Air Astra,2A761,DAC,RJH,True,192.5,Bombardier Dash 8-Q400,2024-09-24T19:25:00,2024-09-24T21:04:00,2024-09-24T19:55:00,2024-09-24T21:33:00,99.0,98.0,Weather,False,Economy,79,0.4
20073,2024-09-24,BG,Biman Bangladesh Airlines,BG611,DAC,CXB,True,310.7,Boeing 737-800,2024-09-24T16:30:00,2024-09-24T16:34:00,2024-09-24T17:00:00,2024-09-24T17:01:00,4.0,1.0,None,False,Economy,79,0.4
20074,2024-09-24,VQ,NovoAir,VQ534,CGP,CXB,True,90.0,Boeing 737-800,2024-09-24T18:00:00,,2024-09-24T18:30:00,,,,Security,True,Economy,159,0.8
20075,2024-09-24,BS,US-Bangla Airlines,BS704,DAC,SPD,True,260.9,Boeing 737-800,2024-09-24T07:05:00,2024-09-24T07:15:00,2024-09-24T07:35:00,2024-09-24T07:36:00,10.0,1.0,None,False,Economy,104,0.52
20076,2024-09-24,VQ,NovoAir,VQ387,DAC,BZL,True,116.3,ATR 72-600,2024-09-24T15:25:00,2024-09-24T16:46:00,2024-09-24T15:55:00,2024-09-24T17:12:00,81.0,77.0,Weather,False,Economy,98,0.49
20077,2024-09-24,BS,US-Bangla Airlines,BS162,CXB,DAC,True,310.7,ATR 72-600,2024-09-24T14:40:00,2024-09-24T14:40:00,2024-09-24T15:10:00,2024-09-24T15:10:00,0.0,0.0,None,False,Economy,155,0.78
20078,2024-09-24,BG,Biman Bangladesh Airlines,BG492,DAC,SPD,True,260.9,ATR 72-600,2024-09-24T20:10:00,2024-09-24T20:14:00,2024-09-24T20:40:00,2024-09-24T20:44:00,4.0,4.0,None,False,Economy,60,0.3
20079,2024-09-24,BG,Biman Bangladesh Airlines,BG930,RJH,DAC,True,192.5,Boeing 737-800,2024-09-24T08:10:00,2024-09-24T08:12:00,2024-09-24T08:40:00,2024-09-24T08:40:00,2.0,0.0,None,False,Business,111,0.56
20080,2024-09-24,BG,Biman Bangladesh Airlines,BG684,DAC,DXB,False,3536.8,Boeing 737-800,2024-09-24T18:50:00,2024-09-24T19:47:00,2024-09-24T23:32:56.640000,2024-09-25T00:22:56.640000,57.0,50.0,Late Aircraft,False,Economy,297,0.85
20081,2024-09-24,BS,US-Bangla Airlines,BS919,DAC,CXB,True,310.7,Airbus A320,2024-09-24T10:35:00,2024-09-24T11:53:00,2024-09-24T11:05:00,2024-09-24T12:20:00,78.0,75.0,Security,False,Business,102,0.51
20082,2024-09-24,TG,Thai Airways,TG597,DAC,CCU,False,239.2,Airbus A320,2024-09-24T18:50:00,2024-09-24T19:43:00,2024-09-24T19:20:00,2024-09-24T20:00:00,53.0,40.0,Security,False,Economy,265,0.76
20083,2024-09-24,BS,US-Bangla Airlines,BS696,DAC,ZYL,True,194.0,Airbus A320,2024-09-24T13:25:00,2024-09-24T13:25:00,2024-09-24T13:55:00,2024-09-24T13:55:00,0.0,0.0,None,False,Economy,163,0.81
20084,2024-09-24,AI,Air India,AI583,DAC,SIN,False,2896.7,Boeing 787-8,2024-09-24T18:50:00,2024-09-24T18:55:00,2024-09-24T22:41:44.160000,2024-09-24T22:41:44.160000,5.0,0.0,None,False,Economy,292,0.83
20085,2024-09-24,VQ,NovoAir,VQ470,DAC,JSR,True,145.9,Airbus A320,2024-09-24T13:45:00,2024-09-24T16:41:00,2024-09-24T14:15:00,2024-09-24T16:58:00,176.0,163.0,Weather,False,Economy,76,0.38
20086,2024-09-24,VQ,NovoAir,VQ495,CGP,CXB,True,90.0,Airbus A320,2024-09-24T16:55:00,,2024-09-24T17:25:00,,,,Carrier (Operations),True,Economy,170,0.85
20087,2024-09-24,VQ,NovoAir,VQ752,DAC,RJH,True,192.5,Boeing 777-300ER,2024-09-24T17:35:00,2024-09-24T17:38:00,2024-09-24T18:05:00,2024-09-24T18:05:00,3.0,0.0,None,False,Economy,162,0.81
20088,2024-09-24,BG,Biman Bangladesh Airlines,BG398,JSR,DAC,True,145.9,Boeing 737-800,2024-09-24T16:55:00,2024-09-24T19:52:00,2024-09-24T17:25:00,2024-09-24T20:20:00,177.0,175.0,Carrier (Operations),False,Economy,173,0.86
20089,2024-09-24,2A,Air Astra,2A122,DAC,CCU,False,239.2,ATR 72-600,2024-09-24T21:20:00,2024-09-24T21:22:00,2024-09-24T21:50:00,2024-09-24T21:50:00,2.0,0.0,None,False,Premium Economy,260,0.74
20090,2024-09-24,MH,Malaysia Airlines,MH979,KUL,DAC,False,2642.3,Bombardier Dash 8-Q400,2024-09-24T11:35:00,2024-09-24T11:38:00,2024-09-24T15:06:23.040000,2024-09-24T15:06:23.040000,3.0,0.0,None,False,Business,250,0.71
20091,2024-09-24,VQ,NovoAir,VQ259,DAC,SPD,True,260.9,ATR 72-600,2024-09-24T06:20:00,2024-09-24T06:24:00,2024-09-24T06:50:00,2024-09-24T06:50:00,4.0,0.0,None,False,Economy,126,0.63
20092,2024-09-24,BG,Biman Bangladesh Airlines,BG551,CCU,DAC,False,239.2,Boeing 737-800,2024-09-24T07:05:00,2024-09-24T07:05:00,2024-09-24T07:35:00,2024-09-24T07:35:00,0.0,0.0,None,False,Economy,315,0.9
20093,2024-09-24,QR,Qatar Airways,QR230,DOH,DAC,False,3912.7,Boeing 787-8,2024-09-24T22:15:00,2024-09-24T22:29:00,2024-09-25T03:28:00.960000,2024-09-25T03:37:00.960000,14.0,9.0,Carrier (Operations),False,Business,250,0.71
20094,2024-09-24,QR,Qatar Airways,QR899,DAC,DEL,False,1425.3,Boeing 737-800,2024-09-24T18:05:00,2024-09-24T18:06:00,2024-09-24T19:59:01.440000,2024-09-24T19:59:01.440000,1.0,0.0,None,False,Economy,311,0.89
20095,2024-09-24,BG,Biman Bangladesh Airlines,BG639,SPD,DAC,True,260.9,Bombardier Dash 8-Q400,2024-09-24T10:55:00,2024-09-24T10:58:00,2024-09-24T11:25:00,2024-09-24T11:30:00,3.0,5.0,None,False,Business,108,0.54
20096,2024-09-24,2A,Air Astra,2A579,CGP,CXB,True,90.0,Airbus A320,2024-09-24T17:30:00,2024-09-24T17:53:00,2024-09-24T18:00:00,2024-09-24T18:12:00,23.0,12.0,Weather,False,Economy,165,0.82
20097,2024-09-24,BG,Biman Bangladesh Airlines,BG826,DAC,CXB,True,310.7,ATR 72-600,2024-09-24T10:00:00,2024-09-24T10:06:00,2024-09-24T10:30:00,2024-09-24T10:39:00,6.0,9.0,None,False,Economy,99,0.49
20098,2024-09-24,VQ,NovoAir,VQ386,BKK,DAC,False,1567.8,Boeing 787-8,2024-09-24T16:45:00,2024-09-24T16:49:00,2024-09-24T18:50:25.440000,2024-09-24T18:51:25.440000,4.0,1.0,None,False,Economy,189,0.54
20099,2024-09-24,EK,Emirates,EK705,SIN,DAC,False,2896.7,Airbus A320,2024-09-24T06:00:00,2024-09-24T06:19:00,2024-09-24T09:51:44.160000,2024-09-24T10:01:44.160000,19.0,10.0,Late Aircraft,False,Economy,296,0.85
20100,2024-09-24,BG,Biman Bangladesh Airlines,BG693,CGP,CXB,True,90.0,Boeing 737-800,2024-09-24T11:30:00,2024-09-24T11:31:00,2024-09-24T12:00:00,2024-09-24T12:03:00,1.0,3.0,None,False,Economy,152,0.76
20101,2024-09-24,2A,Air Astra,2A152,CXB,DAC,True,310.7,ATR 72-600,2024-09-24T21:10:00,2024-09-24T22:44:00,2024-09-24T21:40:00,2024-09-24T22:36:00,94.0,56.0,Weather,False,Economy,173,0.86
20102,2024-09-24,VQ,NovoAir,VQ791,BZL,DAC,True,116.3,Bombardier Dash 8-Q400,2024-09-24T14:00:00,2024-09-24T14:04:00,2024-09-24T14:30:00,2024-09-24T14:30:00,4.0,0.0,None,False,Economy,71,0.35
20103,2024-09-24,BG,Biman Bangladesh Airlines,BG804,DAC,RJH,True,192.5,ATR 72-600,2024-09-24T14:20:00,2024-09-24T15:06:00,2024-09-24T14:50:00,2024-09-24T15:33:00,46.0,43.0,Weather,False,Economy,82,0.41
20104,2024-09-24,BS,US-Bangla Airlines,BS609,DAC,JSR,True,145.9,Airbus A320,2024-09-24T13:00:00,2024-09-24T13:06:00,2024-09-24T13:30:00,2024-09-24T13:30:00,6.0,0.0,None,False,Economy,107,0.54
20105,2024-09-24,BG,Biman Bangladesh Airlines,BG252,CGP,DAC,True,228.9,ATR 72-600,2024-09-24T08:55:00,2024-09-24T08:55:00,2024-09-24T09:25:00,2024-09-24T09:37:00,0.0,12.0,None,False,Business,140,0.7
20106,2024-09-24,VQ,NovoAir,VQ331,RJH,DAC,True,192.5,Boeing 737-800,2024-09-24T05:20:00,2024-09-24T05:20:00,2024-09-24T05:50:00,2024-09-24T05:53:00,0.0,3.0,None,False,Economy,170,0.85
20107,2024-09-24,BG,Biman Bangladesh Airlines,BG963,DXB,DAC,False,3536.8,Boeing 777-300ER,2024-09-24T21:20:00,2024-09-24T21:21:00,2024-09-25T02:02:56.640000,2024-09-25T02:02:56.640000,1.0,0.0,None,False,Economy,243,0.69
20108,2024-09-25,VQ,NovoAir,VQ437,DAC,DOH,False,3912.7,Boeing 787-8,2024-09-25T18:10:00,,2024-09-25T23:23:00.960000,,,,Carrier (Operations),True,Economy,147,0.42
20109,2024-09-25,BG,Biman Bangladesh Airlines,BG763,BZL,DAC,True,116.3,Airbus A320,2024-09-25T16:40:00,2024-09-25T18:07:00,2024-09-25T17:10:00,2024-09-25T18:13:00,87.0,63.0,Air Traffic Control,False,Economy,64,0.32
20110,2024-09-25,TG,Thai Airways,TG181,DAC,DXB,False,3536.8,Boeing 777-300ER,2024-09-25T19:35:00,2024-09-25T20:37:00,2024-09-26T00:17:56.640000,2024-09-26T01:04:56.640000,62.0,47.0,Carrier (Operations),False,Economy,153,0.44
20111,2024-09-25,BG,Biman Bangladesh Airlines,BG109,DAC,CGP,True,228.9,Boeing 777-300ER,2024-09-25T12:25:00,2024-09-25T13:36:00,2024-09-25T12:55:00,2024-09-25T13:41:00,71.0,46.0,Air Traffic Control,False,Premium Economy,148,0.74
20112,2024-09-25,EK,Emirates,EK770,DAC,KUL,False,2642.3,Boeing 737-800,2024-09-25T08:35:00,2024-09-25T10:15:00,2024-09-25T12:06:23.040000,2024-09-25T13:40:23.040000,100.0,94.0,Weather,False,Economy,241,0.69
20113,2024-09-25,BS,US-Bangla Airlines,BS775,JSR,DAC,True,145.9,Bombardier Dash 8-Q400,2024-09-25T15:30:00,2024-09-25T15:32:00,2024-09-25T16:00:00,2024-09-25T16:08:00,2.0,8.0,None,False,Economy,82,0.41
20114,2024-09-25,SQ,Singapore Airlines,SQ730,DAC,SIN,False,2896.7,Boeing 787-8,2024-09-25T14:40:00,2024-09-25T14:44:00,2024-09-25T18:31:44.160000,2024-09-25T18:31:44.160000,4.0,0.0,None,False,Economy,252,0.72
20115,2024-09-25,SQ,Singapore Airlines,SQ603,DEL,DAC,False,1425.3,Boeing 737-800,2024-09-25T10:35:00,2024-09-25T11:32:00,2024-09-25T12:29:01.440000,2024-09-25T13:11:01.440000,57.0,42.0,Air Traffic Control,False,Economy,221,0.63
20116,2024-09-25,BS,US-Bangla Airlines,BS691,CXB,CGP,True,90.0,Airbus A320,2024-09-25T17:45:00,2024-09-25T17:45:00,2024-09-25T18:15:00,2024-09-25T18:19:00,0.0,4.0,None,False,Economy,172,0.86
20117,2024-09-25,BS,US-Bangla Airlines,BS427,DAC,BZL,True,116.3,Boeing 777-300ER,2024-09-25T20:55:00,2024-09-25T22:03:00,2024-09-25T21:25:00,2024-09-25T22:49:00,68.0,84.0,Weather,False,Business,71,0.35
20118,2024-09-25,VQ,NovoAir,VQ158,RJH,DAC,True,192.5,Bombardier Dash 8-Q400,2024-09-25T16:55:00,2024-09-25T16:55:00,2024-09-25T17:25:00,2024-09-25T17:25:00,0.0,0.0,None,False,Economy,153,0.77
20119,2024-09-25,BS,US-Bangla Airlines,BS490,DAC,CCU,False,239.2,Airbus A320,2024-09-25T05:20:00,2024-09-25T05:32:00,2024-09-25T05:50:00,2024-09-25T05:50:00,12.0,0.0,Late Aircraft,False,Business,238,0.68
20120,2024-09-25,BS,US-Bangla Airlines,BS662,CGP,CXB,True,90.0,Boeing 737-800,2024-09-25T17:30:00,2024-09-25T17:31:00,2024-09-25T18:00:00,2024-09-25T18:00:00,1.0,0.0,None,False,Economy,126,0.63
20121,2024-09-25,SQ,Singapore Airlines,SQ909,DAC,CCU,False,239.2,Boeing 737-800,2024-09-25T15:05:00,2024-09-25T16:44:00,2024-09-25T15:35:00,2024-09-25T16:51:00,99.0,76.0,Weather,False,Economy,206,0.59
20122,2024-09-25,VQ,NovoAir,VQ829,DAC,CXB,True,310.7,Boeing 787-8,2024-09-25T18:30:00,2024-09-25T18:37:00,2024-09-25T19:00:00,2024-09-25T19:00:00,7.0,0.0,None,False,Economy,133,0.67
20123,2024-09-25,MH,Malaysia Airlines,MH850,DAC,DXB,False,3536.8,Boeing 777-300ER,2024-09-25T21:40:00,2024-09-25T21:41:00,2024-09-26T02:22:56.640000,2024-09-26T02:22:56.640000,1.0,0.0,None,False,Economy,256,0.73
20124,2024-09-25,BS,US-Bangla Airlines,BS991,SPD,DAC,True,260.9,Bombardier Dash 8-Q400,2024-09-25T07:30:00,2024-09-25T07:31:00,2024-09-25T08:00:00,2024-09-25T08:10:00,1.0,10.0,None,False,Business,64,0.32
20125,2024-09-25,VQ,NovoAir,VQ250,CXB,CGP,True,90.0,Bombardier Dash 8-Q400,2024-09-25T17:55:00,2024-09-25T17:55:00,2024-09-25T18:25:00,2024-09-25T18:25:00,0.0,0.0,None,False,Economy,154,0.77
20126,2024-09-25,VQ,NovoAir,VQ889,DAC,ZYL,True,194.0,Boeing 737-800,2024-09-25T12:35:00,2024-09-25T13:18:00,2024-09-25T13:05:00,2024-09-25T13:31:00,43.0,26.0,Weather,False,Business,132,0.66
20127,2024-09-25,BS,US-Bangla Airlines,BS113,BKK,DAC,False,1567.8,Boeing 777-300ER,2024-09-25T19:30:00,2024-09-25T19:42:00,2024-09-25T21:35:25.440000,2024-09-25T21:38:25.440000,12.0,3.0,None,False,Business,143,0.41
20128,2024-09-25,VQ,NovoAir,VQ988,DAC,CGP,True,228.9,Boeing 737-800,2024-09-25T16:00:00,2024-09-25T16:00:00,2024-09-25T16:30:00,2024-09-25T16:35:00,0.0,5.0,None,False,Economy,71,0.35
20129,2024-09-25,BG,Biman Bangladesh Airlines,BG775,CXB,CGP,True,90.0,Airbus A320,2024-09-25T21:50:00,2024-09-25T21:53:00,2024-09-25T22:20:00,2024-09-25T22:20:00,3.0,0.0,None,False,Business,119,0.59
20130,2024-09-25,QR,Qatar Airways,QR766,DAC,BKK,False,1567.8,ATR 72-600,2024-09-25T14:15:00,2024-09-25T14:17:00,2024-09-25T16:20:25.440000,2024-09-25T16:26:25.440000,2.0,6.0,None,False,Economy,228,0.65
20131,2024-09-25,2A,Air Astra,2A758,SPD,DAC,True,260.9,ATR 72-600,2024-09-25T11:35:00,2024-09-25T11:35:00,2024-09-25T12:05:00,2024-09-25T12:05:00,0.0,0.0,None,False,Economy,155,0.78
